Mutant, System, Mutation Operator, Human-Fail, Branch-Fail, Default-Fail, Human-Error, Branch-Error, Default-Error,result
org.jsoup.parser.CharacterReader_java.lang.String_consumeLetterThenDigitSequence()_AOIS_486,jsoup,AOIS,1,1,0,1,0,0,human-and-branch
org.jsoup.parser.CharacterReader_java.lang.String_consumeLetterThenDigitSequence()_AOIS_487,jsoup,AOIS,1,0,0,1,0,0,only-human
org.jsoup.parser.CharacterReader_java.lang.String_consumeLetterThenDigitSequence()_AOIS_489,jsoup,AOIS,1,0,0,0,0,0,only-human
org.jsoup.parser.CharacterReader_java.lang.String_consumeLetterThenDigitSequence()_AOIS_490,jsoup,AOIS,1,0,0,0,0,0,only-human
org.jsoup.parser.CharacterReader_java.lang.String_consumeLetterThenDigitSequence()_AOIS_491,jsoup,AOIS,1,0,0,0,0,0,only-human
org.jsoup.parser.CharacterReader_java.lang.String_consumeLetterThenDigitSequence()_AOIS_492,jsoup,AOIS,1,0,0,0,0,0,only-human
org.jsoup.parser.CharacterReader_java.lang.String_consumeLetterThenDigitSequence()_AOIS_493,jsoup,AOIS,1,0,0,0,0,0,only-human
org.jsoup.parser.CharacterReader_java.lang.String_consumeLetterThenDigitSequence()_AOIS_494,jsoup,AOIS,1,0,0,0,0,0,only-human
org.jsoup.parser.CharacterReader_java.lang.String_consumeLetterThenDigitSequence()_AOIS_495,jsoup,AOIS,1,1,0,0,0,0,human-and-branch
org.jsoup.parser.CharacterReader_java.lang.String_consumeLetterThenDigitSequence()_AOIS_496,jsoup,AOIS,1,1,0,0,1,0,human-and-branch
org.jsoup.parser.CharacterReader_java.lang.String_consumeLetterThenDigitSequence()_AOIS_497,jsoup,AOIS,1,0,0,0,0,0,only-human
org.jsoup.parser.CharacterReader_java.lang.String_consumeLetterThenDigitSequence()_AOIS_498,jsoup,AOIS,1,0,0,0,0,0,only-human
org.jsoup.parser.CharacterReader_java.lang.String_consumeLetterThenDigitSequence()_AOIS_499,jsoup,AOIS,1,0,0,0,0,0,only-human
org.jsoup.parser.CharacterReader_java.lang.String_consumeLetterThenDigitSequence()_AOIS_500,jsoup,AOIS,1,0,0,0,0,0,only-human
org.jsoup.parser.CharacterReader_java.lang.String_consumeLetterThenDigitSequence()_AOIS_501,jsoup,AOIS,1,0,0,0,0,0,only-human
org.jsoup.parser.CharacterReader_java.lang.String_consumeLetterThenDigitSequence()_AOIS_502,jsoup,AOIS,1,0,0,0,0,0,only-human
org.jsoup.parser.CharacterReader_java.lang.String_consumeLetterThenDigitSequence()_AOIS_503,jsoup,AOIS,1,0,0,0,0,0,only-human
org.jsoup.parser.CharacterReader_java.lang.String_consumeLetterThenDigitSequence()_AOIS_504,jsoup,AOIS,1,0,0,0,0,0,only-human
org.jsoup.parser.CharacterReader_java.lang.String_consumeLetterThenDigitSequence()_AOIS_505,jsoup,AOIS,1,1,0,0,0,0,human-and-branch
org.jsoup.parser.CharacterReader_java.lang.String_consumeLetterThenDigitSequence()_AOIS_506,jsoup,AOIS,1,1,0,0,1,0,human-and-branch
org.jsoup.parser.CharacterReader_java.lang.String_consumeLetterThenDigitSequence()_AOIS_507,jsoup,AOIS,1,1,0,0,1,0,human-and-branch
org.jsoup.parser.CharacterReader_java.lang.String_consumeLetterThenDigitSequence()_AOIS_509,jsoup,AOIS,1,1,0,0,0,0,human-and-branch
org.jsoup.parser.CharacterReader_java.lang.String_consumeLetterThenDigitSequence()_AOIS_510,jsoup,AOIS,1,1,0,0,1,0,human-and-branch
org.jsoup.parser.CharacterReader_java.lang.String_consumeLetterThenDigitSequence()_AOIS_511,jsoup,AOIS,1,1,0,0,0,0,human-and-branch
org.jsoup.parser.CharacterReader_java.lang.String_consumeLetterThenDigitSequence()_AOIS_512,jsoup,AOIS,1,1,0,0,1,0,human-and-branch
org.jsoup.parser.CharacterReader_java.lang.String_consumeLetterThenDigitSequence()_AOIS_513,jsoup,AOIS,1,0,0,0,0,0,only-human
org.jsoup.parser.CharacterReader_java.lang.String_consumeLetterThenDigitSequence()_AOIS_514,jsoup,AOIS,1,0,0,0,0,0,only-human
org.jsoup.parser.CharacterReader_java.lang.String_consumeLetterThenDigitSequence()_AORB_58,jsoup,AORB,1,1,0,1,1,0,human-and-branch
org.jsoup.parser.CharacterReader_java.lang.String_consumeLetterThenDigitSequence()_AORB_59,jsoup,AORB,1,1,0,1,1,0,human-and-branch
org.jsoup.parser.CharacterReader_java.lang.String_consumeLetterThenDigitSequence()_AORS_17,jsoup,AORS,1,1,0,0,1,0,human-and-branch
org.jsoup.parser.CharacterReader_java.lang.String_consumeLetterThenDigitSequence()_COD_1,jsoup,COD,1,1,0,1,1,0,human-and-branch
org.jsoup.parser.CharacterReader_java.lang.String_consumeLetterThenDigitSequence()_LOI_154,jsoup,LOI,1,0,0,0,1,0,only-human
org.jsoup.parser.CharacterReader_java.lang.String_consumeLetterThenDigitSequence()_LOI_155,jsoup,LOI,1,0,0,1,1,0,only-human
org.jsoup.parser.CharacterReader_java.lang.String_consumeLetterThenDigitSequence()_LOI_156,jsoup,LOI,1,1,0,0,0,0,human-and-branch
org.jsoup.parser.CharacterReader_java.lang.String_consumeLetterThenDigitSequence()_LOI_157,jsoup,LOI,1,0,0,0,1,0,only-human
org.jsoup.parser.CharacterReader_java.lang.String_consumeLetterThenDigitSequence()_LOI_158,jsoup,LOI,1,0,0,0,0,0,only-human
org.jsoup.parser.CharacterReader_java.lang.String_consumeLetterThenDigitSequence()_LOI_159,jsoup,LOI,1,1,0,0,0,0,human-and-branch
org.jsoup.parser.CharacterReader_java.lang.String_consumeLetterThenDigitSequence()_LOI_160,jsoup,LOI,1,0,0,0,0,0,only-human
org.jsoup.parser.CharacterReader_java.lang.String_consumeLetterThenDigitSequence()_LOI_162,jsoup,LOI,1,0,0,1,0,0,only-human
org.jsoup.parser.CharacterReader_java.lang.String_consumeLetterThenDigitSequence()_LOI_164,jsoup,LOI,1,0,0,0,1,0,only-human
org.jsoup.parser.CharacterReader_java.lang.String_consumeLetterThenDigitSequence()_LOI_166,jsoup,LOI,1,1,0,1,0,0,human-and-branch
org.jsoup.parser.CharacterReader_java.lang.String_consumeLetterThenDigitSequence()_SDL_106,jsoup,SDL,1,0,0,0,0,0,only-human
org.jsoup.parser.CharacterReader_java.lang.String_consumeLetterThenDigitSequence()_SDL_107,jsoup,SDL,1,0,0,0,0,0,only-human
org.jsoup.parser.CharacterReader_java.lang.String_consumeLetterThenDigitSequence()_SDL_108,jsoup,SDL,1,0,0,0,1,0,only-human
org.jsoup.parser.CharacterReader_java.lang.String_consumeLetterThenDigitSequence()_SDL_110,jsoup,SDL,1,1,0,1,0,0,human-and-branch
org.jsoup.parser.CharacterReader_java.lang.String_consumeLetterThenDigitSequence()_SDL_112,jsoup,SDL,1,1,0,1,0,0,human-and-branch
org.jsoup.parser.CharacterReader_java.lang.String_consumeTagName()_AORB_45,jsoup,AORB,1,1,0,1,1,0,human-and-branch
org.jsoup.parser.CharacterReader_java.lang.String_consumeTagName()_AORB_46,jsoup,AORB,1,0,0,1,1,0,only-human
org.jsoup.parser.CharacterReader_java.lang.String_consumeTagName()_AORB_47,jsoup,AORB,1,0,0,1,1,0,only-human
org.jsoup.parser.CharacterReader_java.lang.String_consumeTagName()_AORB_48,jsoup,AORB,1,1,0,1,1,0,human-and-branch
org.jsoup.parser.CharacterReader_java.lang.String_consumeTagName()_LOI_123,jsoup,LOI,1,0,0,0,1,0,only-human
org.jsoup.parser.CharacterReader_java.lang.String_consumeTagName()_LOI_125,jsoup,LOI,1,1,0,0,0,0,human-and-branch
org.jsoup.parser.CharacterReader_java.lang.String_consumeTagName()_LOI_126,jsoup,LOI,1,0,0,1,1,0,only-human
org.jsoup.parser.CharacterReader_java.lang.String_consumeTagName()_LOI_127,jsoup,LOI,1,1,0,0,0,0,human-and-branch
org.jsoup.parser.CharacterReader_java.lang.String_consumeTagName()_LOI_128,jsoup,LOI,1,0,0,0,1,0,only-human
org.jsoup.parser.CharacterReader_java.lang.String_consumeTagName()_LOI_131,jsoup,LOI,1,1,0,0,1,0,human-and-branch
org.jsoup.parser.CharacterReader_java.lang.String_consumeTagName()_LOI_133,jsoup,LOI,1,0,0,1,0,0,only-human
org.jsoup.parser.CharacterReader_java.lang.String_consumeTagName()_LOI_134,jsoup,LOI,1,0,0,1,1,0,only-human
org.jsoup.parser.CharacterReader_java.lang.String_consumeTagName()_SDL_87,jsoup,SDL,1,0,0,0,1,0,only-human
org.jsoup.parser.CharacterReader_java.lang.String_consumeToAny(char)_AOIS_238,jsoup,AOIS,1,0,0,1,0,0,only-human
org.jsoup.parser.CharacterReader_java.lang.String_consumeToAny(char)_AOIS_239,jsoup,AOIS,1,0,0,1,1,0,only-human
org.jsoup.parser.CharacterReader_java.lang.String_consumeToAny(char)_AOIS_247,jsoup,AOIS,1,1,0,1,1,0,human-and-branch
org.jsoup.parser.CharacterReader_java.lang.String_consumeToAny(char)_AOIS_253,jsoup,AOIS,1,1,0,0,1,0,human-and-branch
org.jsoup.parser.CharacterReader_java.lang.String_consumeToAny(char)_AOIS_254,jsoup,AOIS,1,0,0,0,1,0,only-human
org.jsoup.parser.CharacterReader_java.lang.String_consumeToAny(char)_AOIS_255,jsoup,AOIS,1,0,0,1,1,0,only-human
org.jsoup.parser.CharacterReader_java.lang.String_consumeToAny(char)_AOIS_256,jsoup,AOIS,1,0,0,1,1,0,only-human
org.jsoup.parser.CharacterReader_java.lang.String_consumeToAny(char)_AOIS_265,jsoup,AOIS,1,0,0,1,1,0,only-human
org.jsoup.parser.CharacterReader_java.lang.String_consumeToAny(char)_AOIS_266,jsoup,AOIS,1,0,0,1,1,0,only-human
org.jsoup.parser.CharacterReader_java.lang.String_consumeToAny(char)_AOIS_267,jsoup,AOIS,1,0,0,1,1,0,only-human
org.jsoup.parser.CharacterReader_java.lang.String_consumeToAny(char)_AOIU_56,jsoup,AOIU,1,0,0,1,1,0,only-human
org.jsoup.parser.CharacterReader_java.lang.String_consumeToAny(char)_AOIU_57,jsoup,AOIU,1,0,0,1,1,0,only-human
org.jsoup.parser.CharacterReader_java.lang.String_consumeToAny(char)_AOIU_58,jsoup,AOIU,1,1,0,1,1,0,human-and-branch
org.jsoup.parser.CharacterReader_java.lang.String_consumeToAny(char)_AOIU_59,jsoup,AOIU,0,1,0,1,1,0,only-branch
org.jsoup.parser.CharacterReader_java.lang.String_consumeToAny(char)_AOIU_60,jsoup,AOIU,1,0,0,1,1,0,only-human
org.jsoup.parser.CharacterReader_java.lang.String_consumeToAny(char)_AOIU_61,jsoup,AOIU,1,1,0,1,1,0,human-and-branch
org.jsoup.parser.CharacterReader_java.lang.String_consumeToAny(char)_AOIU_62,jsoup,AOIU,1,0,0,0,1,0,only-human
org.jsoup.parser.CharacterReader_java.lang.String_consumeToAny(char)_AOIU_63,jsoup,AOIU,0,1,0,1,1,0,only-branch
org.jsoup.parser.CharacterReader_java.lang.String_consumeToAny(char)_AOIU_64,jsoup,AOIU,1,0,0,1,1,0,only-human
org.jsoup.parser.CharacterReader_java.lang.String_consumeToAny(char)_AORB_33,jsoup,AORB,1,0,0,1,1,0,only-human
org.jsoup.parser.CharacterReader_java.lang.String_consumeToAny(char)_AORB_34,jsoup,AORB,1,0,0,1,1,0,only-human
org.jsoup.parser.CharacterReader_java.lang.String_consumeToAny(char)_COI_23,jsoup,COI,1,1,0,1,1,0,human-and-branch
org.jsoup.parser.CharacterReader_java.lang.String_consumeToAny(char)_COI_24,jsoup,COI,1,1,0,1,1,0,human-and-branch
org.jsoup.parser.CharacterReader_java.lang.String_consumeToAny(char)_COI_25,jsoup,COI,1,1,0,1,1,0,human-and-branch
org.jsoup.parser.CharacterReader_java.lang.String_consumeToAny(char)_LOI_78,jsoup,LOI,1,0,0,1,1,0,only-human
org.jsoup.parser.CharacterReader_java.lang.String_consumeToAny(char)_LOI_79,jsoup,LOI,1,0,0,1,1,0,only-human
org.jsoup.parser.CharacterReader_java.lang.String_consumeToAny(char)_LOI_80,jsoup,LOI,1,1,0,1,1,0,human-and-branch
org.jsoup.parser.CharacterReader_java.lang.String_consumeToAny(char)_LOI_81,jsoup,LOI,0,1,0,1,1,0,only-branch
org.jsoup.parser.CharacterReader_java.lang.String_consumeToAny(char)_LOI_82,jsoup,LOI,1,0,0,1,1,0,only-human
org.jsoup.parser.CharacterReader_java.lang.String_consumeToAny(char)_LOI_84,jsoup,LOI,1,0,0,1,1,0,only-human
org.jsoup.parser.CharacterReader_java.lang.String_consumeToAny(char)_LOI_85,jsoup,LOI,1,1,0,0,1,0,human-and-branch
org.jsoup.parser.CharacterReader_java.lang.String_consumeToAny(char)_LOI_87,jsoup,LOI,1,0,0,1,1,0,only-human
org.jsoup.parser.CharacterReader_java.lang.String_consumeToAny(char)_LOI_88,jsoup,LOI,1,0,0,1,1,0,only-human
org.jsoup.parser.CharacterReader_java.lang.String_consumeToAny(char)_ROR_134,jsoup,ROR,1,1,0,1,1,0,human-and-branch
org.jsoup.parser.CharacterReader_java.lang.String_consumeToAny(char)_ROR_135,jsoup,ROR,1,1,0,1,1,0,human-and-branch
org.jsoup.parser.CharacterReader_java.lang.String_consumeToAny(char)_ROR_136,jsoup,ROR,1,0,0,1,1,1,only-human
org.jsoup.parser.CharacterReader_java.lang.String_consumeToAny(char)_ROR_137,jsoup,ROR,1,1,0,1,1,0,human-and-branch
org.jsoup.parser.CharacterReader_java.lang.String_consumeToAny(char)_ROR_138,jsoup,ROR,1,0,0,0,0,0,only-human
org.jsoup.parser.CharacterReader_java.lang.String_consumeToAny(char)_ROR_139,jsoup,ROR,1,0,0,1,1,1,only-human
org.jsoup.parser.CharacterReader_java.lang.String_consumeToAny(char)_ROR_141,jsoup,ROR,1,1,0,1,1,0,human-and-branch
org.jsoup.parser.CharacterReader_java.lang.String_consumeToAny(char)_ROR_142,jsoup,ROR,1,1,0,1,1,0,human-and-branch
org.jsoup.parser.CharacterReader_java.lang.String_consumeToAny(char)_ROR_143,jsoup,ROR,1,0,0,1,1,0,only-human
org.jsoup.parser.CharacterReader_java.lang.String_consumeToAny(char)_ROR_144,jsoup,ROR,1,1,0,1,1,0,human-and-branch
org.jsoup.parser.CharacterReader_java.lang.String_consumeToAny(char)_ROR_145,jsoup,ROR,1,0,0,1,0,0,only-human
org.jsoup.parser.CharacterReader_java.lang.String_consumeToAny(char)_ROR_148,jsoup,ROR,1,1,0,0,1,0,human-and-branch
org.jsoup.parser.CharacterReader_java.lang.String_consumeToAny(char)_ROR_149,jsoup,ROR,1,1,0,1,1,0,human-and-branch
org.jsoup.parser.CharacterReader_java.lang.String_consumeToAny(char)_ROR_150,jsoup,ROR,1,1,0,1,1,0,human-and-branch
org.jsoup.parser.CharacterReader_java.lang.String_consumeToAny(char)_ROR_151,jsoup,ROR,1,1,0,1,1,0,human-and-branch
org.jsoup.parser.CharacterReader_java.lang.String_consumeToAny(char)_ROR_152,jsoup,ROR,1,1,0,0,1,0,human-and-branch
org.jsoup.parser.CharacterReader_java.lang.String_consumeToAny(char)_ROR_153,jsoup,ROR,1,1,0,0,1,0,human-and-branch
org.jsoup.parser.CharacterReader_java.lang.String_consumeToAny(char)_ROR_154,jsoup,ROR,1,1,0,1,1,0,human-and-branch
org.jsoup.parser.CharacterReader_java.lang.String_consumeToAny(char)_SDL_68,jsoup,SDL,1,0,0,0,0,0,only-human
org.jsoup.parser.CharacterReader_java.lang.String_consumeToAny(char)_SDL_69,jsoup,SDL,1,1,0,1,1,0,human-and-branch
org.jsoup.parser.CharacterReader_java.lang.String_consumeToAny(char)_SDL_70,jsoup,SDL,1,1,0,1,1,0,human-and-branch
org.jsoup.parser.CharacterReader_java.lang.String_consumeToAnySorted(char)_AOIS_300,jsoup,AOIS,1,1,0,0,1,1,human-and-branch
org.jsoup.parser.CharacterReader_java.lang.String_consumeToAnySorted(char)_AOIU_71,jsoup,AOIU,1,0,1,0,1,1,human-and-multiobjective
org.jsoup.parser.CharacterReader_java.lang.String_consumeToAnySorted(char)_AOIU_72,jsoup,AOIU,1,0,0,1,1,1,only-human
org.jsoup.parser.CharacterReader_java.lang.String_consumeToAnySorted(char)_AORB_39,jsoup,AORB,1,0,1,1,1,1,human-and-multiobjective
org.jsoup.parser.CharacterReader_java.lang.String_consumeToAnySorted(char)_LOI_96,jsoup,LOI,1,0,1,0,1,1,human-and-multiobjective
org.jsoup.parser.CharacterReader_java.lang.String_consumeToAnySorted(char)_LOI_97,jsoup,LOI,1,0,0,1,1,1,only-human
org.jsoup.parser.CharacterReader_java.lang.String_consumeToAnySorted(char)_ROR_162,jsoup,ROR,1,1,1,0,0,0,all-detect
org.jsoup.parser.CharacterReader_java.lang.String_consumeToAnySorted(char)_ROR_166,jsoup,ROR,1,0,0,0,0,0,only-human
org.jsoup.parser.CharacterReader_java.lang.String_consumeToAnySorted(char)_ROR_167,jsoup,ROR,1,0,0,0,1,1,only-human
org.jsoup.parser.CharacterReader_java.lang.String_consumeToAnySorted(char)_ROR_169,jsoup,ROR,1,0,1,0,0,0,human-and-multiobjective
org.jsoup.parser.CharacterReader_java.lang.String_consumeToAnySorted(char)_ROR_173,jsoup,ROR,1,1,1,0,0,0,all-detect
org.jsoup.parser.CharacterReader_java.lang.String_consumeToAnySorted(char)_ROR_174,jsoup,ROR,1,1,1,0,0,0,all-detect
org.jsoup.parser.CharacterReader_java.lang.String_consumeToAnySorted(char)_SDL_72,jsoup,SDL,1,0,1,0,0,0,human-and-multiobjective
org.jsoup.parser.CharacterReader_java.lang.String_consumeToAnySorted(char)_SDL_74,jsoup,SDL,0,1,1,0,0,0,branch-and-multiobjective
org.jsoup.parser.CharacterReader_java.lang.String_consumeToAnySorted(char)_SDL_75,jsoup,SDL,1,1,1,1,1,0,all-detect
org.jsoup.parser.CharacterReader_java.lang.String_consumeToAnySorted(char)_SDL_77,jsoup,SDL,1,0,0,0,1,1,only-human
org.jsoup.parser.CharacterReader_java.lang.String_consumeTo(char)_AOIS_213,jsoup,AOIS,1,1,0,1,1,0,human-and-branch
org.jsoup.parser.CharacterReader_java.lang.String_consumeTo(char)_AOIS_215,jsoup,AOIS,1,1,0,1,1,0,human-and-branch
org.jsoup.parser.CharacterReader_java.lang.String_consumeTo(char)_AOIS_216,jsoup,AOIS,1,1,0,1,1,0,human-and-branch
org.jsoup.parser.CharacterReader_java.lang.String_consumeTo(char)_AOIS_217,jsoup,AOIS,1,1,0,1,1,0,human-and-branch
org.jsoup.parser.CharacterReader_java.lang.String_consumeTo(char)_AOIS_218,jsoup,AOIS,1,1,0,1,1,0,human-and-branch
org.jsoup.parser.CharacterReader_java.lang.String_consumeTo(char)_AOIS_219,jsoup,AOIS,1,1,0,1,1,0,human-and-branch
org.jsoup.parser.CharacterReader_java.lang.String_consumeTo(char)_AOIS_220,jsoup,AOIS,1,1,0,1,1,0,human-and-branch
org.jsoup.parser.CharacterReader_java.lang.String_consumeTo(char)_AOIS_221,jsoup,AOIS,1,1,0,0,1,0,human-and-branch
org.jsoup.parser.CharacterReader_java.lang.String_consumeTo(char)_AOIS_222,jsoup,AOIS,1,1,0,0,1,0,human-and-branch
org.jsoup.parser.CharacterReader_java.lang.String_consumeTo(char)_AOIU_48,jsoup,AOIU,0,1,0,1,1,0,only-branch
org.jsoup.parser.CharacterReader_java.lang.String_consumeTo(char)_AOIU_49,jsoup,AOIU,1,0,0,1,1,0,only-human
org.jsoup.parser.CharacterReader_java.lang.String_consumeTo(char)_ASRS_5,jsoup,ASRS,1,1,0,1,1,0,human-and-branch
org.jsoup.parser.CharacterReader_java.lang.String_consumeTo(char)_ASRS_6,jsoup,ASRS,1,1,0,1,1,0,human-and-branch
org.jsoup.parser.CharacterReader_java.lang.String_consumeTo(char)_ASRS_7,jsoup,ASRS,0,1,0,1,1,0,only-branch
org.jsoup.parser.CharacterReader_java.lang.String_consumeTo(char)_ASRS_8,jsoup,ASRS,1,1,0,1,1,0,human-and-branch
org.jsoup.parser.CharacterReader_java.lang.String_consumeTo(char)_COI_21,jsoup,COI,1,1,0,1,1,0,human-and-branch
org.jsoup.parser.CharacterReader_java.lang.String_consumeTo(char)_LOI_70,jsoup,LOI,0,1,1,1,1,1,branch-and-multiobjective
org.jsoup.parser.CharacterReader_java.lang.String_consumeTo(char)_LOI_71,jsoup,LOI,1,0,0,1,1,0,only-human
org.jsoup.parser.CharacterReader_java.lang.String_consumeTo(char)_ODL_70,jsoup,ODL,1,1,0,1,1,0,human-and-branch
org.jsoup.parser.CharacterReader_java.lang.String_consumeTo(char)_ODL_73,jsoup,ODL,1,0,0,1,1,0,only-human
org.jsoup.parser.CharacterReader_java.lang.String_consumeTo(char)_ROR_120,jsoup,ROR,1,0,0,0,0,0,only-human
org.jsoup.parser.CharacterReader_java.lang.String_consumeTo(char)_ROR_122,jsoup,ROR,1,1,0,1,1,0,human-and-branch
org.jsoup.parser.CharacterReader_java.lang.String_consumeTo(char)_ROR_123,jsoup,ROR,1,1,0,1,1,0,human-and-branch
org.jsoup.parser.CharacterReader_java.lang.String_consumeTo(char)_ROR_124,jsoup,ROR,1,1,0,1,1,0,human-and-branch
org.jsoup.parser.CharacterReader_java.lang.String_consumeTo(char)_ROR_126,jsoup,ROR,1,1,0,1,1,0,human-and-branch
org.jsoup.parser.CharacterReader_java.lang.String_consumeTo(char)_SDL_59,jsoup,SDL,1,1,0,1,1,0,human-and-branch
org.jsoup.parser.CharacterReader_java.lang.String_consumeTo(char)_SDL_61,jsoup,SDL,1,0,0,1,1,1,only-human
org.jsoup.parser.CharacterReader_java.lang.String_consumeToEnd()_AOIS_423,jsoup,AOIS,1,0,0,0,1,1,only-human
org.jsoup.parser.CharacterReader_java.lang.String_consumeToEnd()_AOIS_424,jsoup,AOIS,0,1,0,1,0,0,only-branch
org.jsoup.parser.CharacterReader_java.lang.String_consumeToEnd()_AORB_49,jsoup,AORB,1,1,1,1,1,1,all-detect
org.jsoup.parser.CharacterReader_java.lang.String_consumeToEnd()_AORB_50,jsoup,AORB,1,1,1,1,1,1,all-detect
org.jsoup.parser.CharacterReader_java.lang.String_consumeToEnd()_AORB_51,jsoup,AORB,1,1,1,1,1,1,all-detect
org.jsoup.parser.CharacterReader_java.lang.String_consumeToEnd()_AORB_52,jsoup,AORB,1,0,0,1,1,1,only-human
org.jsoup.parser.CharacterReader_java.lang.String_consumeToEnd()_LOI_137,jsoup,LOI,1,0,0,1,1,1,only-human
org.jsoup.parser.CharacterReader_java.lang.String_consumeToEnd()_LOI_138,jsoup,LOI,1,1,1,1,1,0,all-detect
org.jsoup.parser.CharacterReader_java.lang.String_consumeTo(java.lang.String)_AOIS_225,jsoup,AOIS,1,1,1,0,0,0,all-detect
org.jsoup.parser.CharacterReader_java.lang.String_consumeTo(java.lang.String)_AOIS_226,jsoup,AOIS,1,1,1,0,1,0,all-detect
org.jsoup.parser.CharacterReader_java.lang.String_consumeTo(java.lang.String)_AOIS_227,jsoup,AOIS,1,1,1,0,0,0,all-detect
org.jsoup.parser.CharacterReader_java.lang.String_consumeTo(java.lang.String)_AOIS_229,jsoup,AOIS,1,1,1,0,0,0,all-detect
org.jsoup.parser.CharacterReader_java.lang.String_consumeTo(java.lang.String)_AOIS_231,jsoup,AOIS,1,1,1,0,0,0,all-detect
org.jsoup.parser.CharacterReader_java.lang.String_consumeTo(java.lang.String)_AOIS_233,jsoup,AOIS,1,1,1,0,0,0,all-detect
org.jsoup.parser.CharacterReader_java.lang.String_consumeTo(java.lang.String)_AOIS_234,jsoup,AOIS,1,1,1,0,0,0,all-detect
org.jsoup.parser.CharacterReader_java.lang.String_consumeTo(java.lang.String)_AOIU_52,jsoup,AOIU,1,1,0,1,0,0,human-and-branch
org.jsoup.parser.CharacterReader_java.lang.String_consumeTo(java.lang.String)_AOIU_53,jsoup,AOIU,1,0,0,0,0,0,only-human
org.jsoup.parser.CharacterReader_java.lang.String_consumeTo(java.lang.String)_AOIU_54,jsoup,AOIU,1,0,0,1,0,0,only-human
org.jsoup.parser.CharacterReader_java.lang.String_consumeTo(java.lang.String)_ASRS_10,jsoup,ASRS,1,0,1,1,0,0,human-and-multiobjective
org.jsoup.parser.CharacterReader_java.lang.String_consumeTo(java.lang.String)_ASRS_11,jsoup,ASRS,1,0,1,1,0,0,human-and-multiobjective
org.jsoup.parser.CharacterReader_java.lang.String_consumeTo(java.lang.String)_ASRS_12,jsoup,ASRS,1,0,1,1,1,0,human-and-multiobjective
org.jsoup.parser.CharacterReader_java.lang.String_consumeTo(java.lang.String)_ASRS_9,jsoup,ASRS,1,0,1,1,1,0,human-and-multiobjective
org.jsoup.parser.CharacterReader_java.lang.String_consumeTo(java.lang.String)_COI_22,jsoup,COI,1,1,1,1,0,0,all-detect
org.jsoup.parser.CharacterReader_java.lang.String_consumeTo(java.lang.String)_LOI_74,jsoup,LOI,1,1,1,1,0,0,all-detect
org.jsoup.parser.CharacterReader_java.lang.String_consumeTo(java.lang.String)_LOI_75,jsoup,LOI,1,0,0,0,0,1,only-human
org.jsoup.parser.CharacterReader_java.lang.String_consumeTo(java.lang.String)_LOI_76,jsoup,LOI,1,0,0,1,0,0,only-human
org.jsoup.parser.CharacterReader_java.lang.String_consumeTo(java.lang.String)_ODL_74,jsoup,ODL,1,1,0,1,0,0,human-and-branch
org.jsoup.parser.CharacterReader_java.lang.String_consumeTo(java.lang.String)_ODL_77,jsoup,ODL,1,0,0,1,0,0,only-human
org.jsoup.parser.CharacterReader_java.lang.String_consumeTo(java.lang.String)_ROR_127,jsoup,ROR,1,0,0,0,0,0,only-human
